Datetime,breadth20,breadth120,breadth200,coverage20,coverage120,coverage200,ew_index,ew_ema5,ew_ema20,ew_ema120,ew_ema200
2023-09-14 09:00:00+09:00,0.525,0.475,,40,40,0,0.9646789977335463,0.9623115542431706,0.9634428857949385,0.9693511905634504,
2023-09-14 10:00:00+09:00,0.7,0.5,,40,40,0,0.9682850603662481,0.9643027229508632,0.9639040452779204,0.9693335685767199,
2023-09-14 11:00:00+09:00,0.575,0.5,,40,40,0,0.9659169993408336,0.9648408150808534,0.9640957551886741,0.969277096357945,
2023-09-14 12:00:00+09:00,0.725,0.525,,40,40,0,0.9675067594354092,0.9657294631990387,0.9644206127359822,0.9692478345906305,
2023-09-14 13:00:00+09:00,0.625,0.5,,40,40,0,0.9682395369050776,0.9665661544343851,0.9647843197997056,0.9692311685131834,
2023-09-14 14:00:00+09:00,0.75,0.525,,40,40,0,0.9692130286645771,0.9674484458444491,0.96520610159636,0.9692308686809751,
2023-09-15 09:00:00+09:00,0.925,0.6,,40,40,0,0.9822744110150888,0.9723904342346624,0.9668316548743342,0.9694464644220349,
2023-09-15 10:00:00+09:00,0.925,0.65,,40,40,0,0.9870124801648488,0.9772644495447246,0.9687536382353356,0.9697368117896847,
2023-09-15 11:00:00+09:00,0.95,0.7,,40,40,0,0.9878662727349083,0.9807983906081192,0.9705738891400568,0.9700364723011761,
2023-09-15 12:00:00+09:00,0.95,0.725,,40,40,0,0.9890822973619255,0.983559692859388,0.9723365946849967,0.9703512793269736,
2023-09-15 13:00:00+09:00,0.975,0.75,,40,40,0,0.9894184529582654,0.9855126128923473,0.9739634383300699,0.9706664392217057,
2023-09-15 14:00:00+09:00,0.975,0.725,,40,40,0,0.9893300075171193,0.9867850777672713,0.9754269211097889,0.9709749279538613,
2023-09-18 09:00:00+09:00,0.8,0.75,,40,40,0,0.9844195941940512,0.9859965832428647,0.976283366165433,0.9711971538421289,
