label,period_type,period,trades,pnl,pf,winrate,top1_share,top3_share
TOP30|$5000|30BPS,quarter,2024Q2,15,67.97981787385831,2.1343245250216425,0.6666666666666666,0.3341979642316176,0.8315935595254483
TOP30|$5000|30BPS,quarter,2024Q3,9,97.21644146205298,5.848403478467269,0.7777777777777778,0.2716702750866755,0.7469182957378965
TOP30|$5000|30BPS,quarter,2024Q4,19,-162.0532877164301,0.14881514576147112,0.10526315789473684,0.8894790026283507,0.9642190487648628
TOP30|$5000|30BPS,quarter,2025Q1,10,-21.691072887983466,0.6366547103578669,0.5,0.4507300084499865,0.8977955353370134
TOP30|$5000|30BPS,quarter,2025Q2,19,-76.08741684019682,0.593021580089567,0.47368421052631576,0.5182158654120764,0.8941493814478706
TOP30|$5000|30BPS,quarter,2025Q3,23,-67.57784913554555,0.6382808891485315,0.43478260869565216,0.3456887159437143,0.7141475282348162
TOP30|$5000|30BPS,quarter,2025Q4,20,-41.79003730875198,0.7093018522386905,0.55,0.3700771527110028,0.801983623090917
TOP30|$5000|30BPS,quarter,2026Q1,6,-44.514933881074,0.20294140035911876,0.16666666666666666,1.0,0.0
TOP30|$20000|5BPS,year,2023,12,-141.70595546348716,0.6397725576822306,0.5833333333333334,0.28575837322168096,0.7543038475254054
TOP30|$20000|5BPS,year,2024,62,871.2747201398702,1.600729540150913,0.532258064516129,0.22171670738295174,0.46598782653202925
TOP30|$20000|5BPS,year,2025,69,-10.45727812464338,0.9950157094896593,0.4927536231884058,0.20178034474063347,0.5720565390675596
TOP30|$20000|5BPS,year,2026,37,567.9698335095277,1.6236057096762981,0.5945945945945946,0.2578330951501462,0.6415317536085525
TOP30|$20000|5BPS,quarter,2023Q4,12,-141.70595546348716,0.6397725576822306,0.5833333333333334,0.28575837322168096,0.7543038475254054
TOP30|$20000|5BPS,quarter,2024Q1,19,332.5551317343976,1.5691154435680503,0.5789473684210527,0.47384295004016475,0.8058074593090456
TOP30|$20000|5BPS,quarter,2024Q2,15,473.7304940487593,3.4873335977784317,0.7333333333333333,0.3251437718676179,0.8108376004535615
TOP30|$20000|5BPS,quarter,2024Q3,9,530.3587270405363,11.26436698781023,0.7777777777777778,0.2618636576284438,0.7306929623991049
TOP30|$20000|5BPS,quarter,2024Q4,19,-465.36963268382294,0.2540923610337317,0.21052631578947367,0.7974871109753136,0.9999860094077849
TOP30|$20000|5BPS,quarter,2025Q1,10,-6.98795708032776,0.9658483868697723,0.5,0.4693858181098023,0.8751456241851154
TOP30|$20000|5BPS,quarter,2025Q2,19,-100.08131450500139,0.8451712379999372,0.47368421052631576,0.4870377799253526,0.880441141471444
TOP30|$20000|5BPS,quarter,2025Q3,21,-49.42454036231504,0.9287573602831533,0.42857142857142855,0.39640200833341527,0.7129748370513936
TOP30|$20000|5BPS,quarter,2025Q4,19,146.0365338230008,1.2639457863405827,0.5789473684210527,0.33066841907150246,0.7186186157432942
TOP30|$20000|5BPS,quarter,2026Q1,6,-165.63622390704109,0.415600923098119,0.16666666666666666,1.0,0.3647434385996138
TOP30|$20000|5BPS,quarter,2026Q2,22,636.5398317795906,2.1407579239776315,0.6363636363636364,0.26418920698121845,0.6430070713152243
TOP30|$20000|5BPS,quarter,2026Q3,9,97.0662256369782,2.3995302875346174,0.7777777777777778,0.3143010792195671,0.7690996213863999
TOP30|$20000|10BPS,year,2023,12,-172.74122955901544,0.575294438746523,0.5833333333333334,0.28994149082390286,0.7595514619914665
TOP30|$20000|10BPS,year,2024,62,710.5776288229895,1.4695533807460797,0.5161290322580645,0.22852142124538435,0.4763002460079715
TOP30|$20000|10BPS,year,2025,68,-172.3103169900735,0.9200686609394714,0.47058823529411764,0.21095326423700694,0.5843166004342943
TOP30|$20000|10BPS,year,2026,37,482.4157305903642,1.5216385599179345,0.5945945945945946,0.2619588475805389,0.6483149396871641
TOP30|$20000|10BPS,quarter,2023Q4,12,-172.74122955901544,0.575294438746523,0.5833333333333334,0.28994149082390286,0.7595514619914665
TOP30|$20000|10BPS,quarter,2024Q1,19,279.8568068535552,1.4618570058926907,0.5789473684210527,0.48253132341811966,0.8166803843482617
TOP30|$20000|10BPS,quarter,2024Q2,15,432.5822104546048,3.1713180004497756,0.7333333333333333,0.3273224470821444,0.8159456611800606
TOP30|$20000|10BPS,quarter,2024Q3,9,501.3597201779145,9.714382635655962,0.7777777777777778,0.2635665788147493,0.7334970128497726
TOP30|$20000|10BPS,quarter,2024Q4,19,-503.22110866308503,0.22653839047127072,0.15789473684210525,0.8219189061699375,1.0
TOP30|$20000|10BPS,quarter,2025Q1,10,-23.572068672129944,0.8886843398993483,0.5,0.46625974686406,0.8789492809069835
TOP30|$20000|10BPS,quarter,2025Q2,19,-142.80920916362152,0.7861381530790266,0.47368421052631576,0.4926760961399579,0.882909499302903
TOP30|$20000|10BPS,quarter,2025Q3,21,-95.90452588702112,0.8651160241805473,0.38095238095238093,0.401215629579896,0.7124834302672742
TOP30|$20000|10BPS,quarter,2025Q4,18,89.9754867326991,1.1591946790622611,0.5555555555555556,0.34217392648050543,0.7394387933320569
TOP30|$20000|10BPS,quarter,2026Q1,6,-177.3134052187845,0.387348493969873,0.16666666666666666,1.0,0.3079228829339058
TOP30|$20000|10BPS,quarter,2026Q2,22,579.4261082630512,2.024503128167672,0.6363636363636364,0.2658551141856731,0.6462969488872607
TOP30|$20000|10BPS,quarter,2026Q3,9,80.3030275460975,2.150130314922443,0.7777777777777778,0.31344513934744384,0.7657566131842313
TOP30|$20000|20BPS,year,2023,12,-234.68989541029907,0.4584851361061168,0.5833333333333334,0.3005407467947353,0.7727509711149498
TOP30|$20000|20BPS,year,2024,62,394.22134932308745,1.2401883924432977,0.4838709677419355,0.24428253805875125,0.5002830933946593
TOP30|$20000|20BPS,year,2025,69,-556.2514658637105,0.7511905818758536,0.463768115942029,0.22563402905559596,0.5608970551294539
TOP30|$20000|20BPS,year,2026,38,316.20962323335584,1.3666648208547825,0.6052631578947368,0.26401118668688606,0.6368399736810698
TOP30|$20000|20BPS,quarter,2023Q4,12,-234.68989541029907,0.4584851361061168,0.5833333333333334,0.3005407467947353,0.7727509711149498
