date,equity,held_asset,desired_asset
2011-06-17,10269.7290195048,base,base
2011-06-20,10323.191821113982,base,base
2011-06-21,10544.659009712619,base,base
2011-06-22,10468.289383706813,base,base
2011-06-23,10565.663497101466,base,base
2011-06-24,10382.377389807154,base,base
2011-06-27,10548.480269055184,base,base
2011-06-28,10705.035804811256,base,lever
2011-06-29,10817.441817158453,lever,lever
2011-06-30,11228.45387979107,lever,lever
2011-07-01,11748.714499430816,lever,lever
2011-07-05,11918.027240366866,lever,lever
2011-07-06,12045.023303877299,lever,lever
2011-07-07,12532.510507195746,lever,lever
2011-07-08,12428.742132943353,lever,lever
2011-07-11,11762.373446008805,lever,lever
2011-07-12,11475.607902666641,lever,lever
2011-07-13,11628.5581840383,lever,lever
2011-07-14,11228.453879791066,lever,lever
2011-07-15,11674.991368923904,lever,lever
2011-07-18,11482.448472770873,lever,lever
2011-07-19,12292.174038807616,lever,lever
2011-07-20,12120.13559125469,lever,lever
2011-07-21,12365.925116849197,lever,lever
2011-07-22,12749.61599838058,lever,lever
2011-07-25,12674.532480524174,lever,lever
2011-07-26,12744.163763160517,lever,lever
2011-07-27,11777.395245895234,lever,lever
2011-07-28,11840.210618016761,lever,lever
2011-07-29,11725.511469762196,lever,lever
2011-08-01,11567.104021252588,lever,lever
2011-08-02,10689.079612394327,lever,lever
2011-08-03,10966.27805702907,lever,lever
2011-08-04,9473.794218945031,lever,base
2011-08-05,9395.505567506338,base,base
2011-08-08,8829.99490301163,base,base
2011-08-09,9255.870796353454,base,base
2011-08-10,8877.122055236247,base,base
2011-08-11,9268.088497679817,base,base
2011-08-12,9350.124342692656,base,base
2011-08-15,9488.016218874747,base,base
2011-08-16,9407.722510722666,base,base
2011-08-17,9351.868753883518,base,base
2011-08-18,8892.828578944336,base,base
2011-08-19,8732.249501850562,base,base
2011-08-22,8763.66861414702,base,base
2011-08-23,9124.964904145203,base,base
2011-08-24,9196.529733352649,base,base
2011-08-25,9046.423188284338,base,base
2011-08-26,9273.329312352756,base,base
2011-08-29,9531.646209507247,base,base
2011-08-30,9594.483675990128,base,base
2011-08-31,9610.188683478145,base,base
2011-09-01,9522.920363002751,base,base
2011-09-02,9299.506851866236,base,base
2011-09-06,9301.252779277169,base,base
2011-09-07,9536.880959299906,base,base
2011-09-08,9493.247936227262,base,base
2011-09-09,9282.05212641711,base,base
2011-09-12,9400.744865959208,base,base
2011-09-13,9526.409943494516,base,base
2011-09-14,9662.547553055287,base,base
2011-09-15,9805.67569525011,base,base
2011-09-16,9895.553430466463,base,base
2011-09-19,9899.053624498718,base,base
2011-09-20,9855.337967432242,base,base
2011-09-21,9683.970984538386,base,base
2011-09-22,9369.212037157478,base,base
2011-09-23,9468.888344578056,base,base
2011-09-26,9579.048555674623,base,base
2011-09-27,9678.722588765093,base,base
2011-09-28,9535.336689158323,base,base
2011-09-29,9421.674009699396,base,base
2011-09-30,9178.615593222225,base,base
2011-10-03,8942.543160718895,base,base
2011-10-04,9126.152862570272,base,base
2011-10-05,9360.469512232212,base,base
2011-10-06,9517.849364977685,base,base
2011-10-07,9454.89818198953,base,base
2011-10-10,9781.891509117575,base,base
2011-10-11,9848.341369917911,base,base
2011-10-12,9897.303906537609,base,base
2011-10-13,9988.234656592776,base,base
2011-10-14,10173.591043965123,base,base
2011-10-17,10016.212707439723,base,base
2011-10-18,10140.364597344886,base,base
2011-10-19,9944.515967086163,base,base
2011-10-20,9895.553430466465,base,base
2011-10-21,10019.708352811767,base,base
2011-10-24,10227.795911477837,base,base
2011-10-25,10026.70343410603,base,base
2011-10-26,10014.46374758865,base,base
2011-10-27,10290.74861068606,base,lever
2011-10-28,10304.119167824021,lever,lever
2011-10-31,9793.5005903136,lever,lever
2011-11-01,9035.128770931378,lever,base
2011-11-02,9093.744535333499,base,base
2011-11-03,9282.267542755179,base,base
2011-11-04,9234.33592188587,base,base
2011-11-07,9299.842678200299,base,base
2011-11-08,9406.883107638056,base,lever
2011-11-09,8417.01182326931,lever,base
2011-11-10,8395.739775106229,base,base
2011-11-11,8553.952816953244,base,base
2011-11-14,8500.724088124418,base,base
2011-11-15,8595.357284304735,base,base
2011-11-16,8453.405887396488,base,base
2011-11-17,8255.26857444364,base,base
2011-11-18,8191.6887287769405,base,base
2011-11-21,8034.950113679606,base,base
2011-11-22,8061.567362842008,base,base
2011-11-23,7879.692976938147,base,base
2011-11-25,7819.068395321897,base,base
2011-11-28,8091.13987605486,base,base
2011-11-29,8040.865770221373,base,base
2011-11-30,8338.071739650644,base,base
2011-12-01,8395.739775106229,base,base
2011-12-02,8372.081636324927,base,base
2011-12-05,8463.755722124144,base,base
2011-12-06,8440.09886545306,base,base
2011-12-07,8440.09886545306,base,base
2011-12-08,8298.146827489705,base,base
2011-12-09,8431.226662750629,base,base
2011-12-12,8336.59410762542,base,base
2011-12-13,8244.915534440444,base,base
2011-12-14,8116.275646861387,base,base
2011-12-15,8094.0944990502,base,base
2011-12-16,8135.767568492176,base,base
2011-12-19,8055.687605386324,base,base
2011-12-20,8294.450503733764,base,base
2011-12-21,8175.809793737982,base,base
2011-12-22,8245.511074636293,base,base
2011-12-23,8316.69383389048,base,base
2011-12-27,8347.717054813995,base,base
2011-12-28,8251.23890203125,base,base
2011-12-29,8310.610220910272,base,base
2011-12-30,8286.86361652399,base,base
2012-01-03,8445.682455448592,base,base
2012-01-04,8481.306528886222,base,base
2012-01-05,8551.066145799412,base,base
2012-01-06,8580.752766821584,base,base
2012-01-09,8552.552111541047,base,base
2012-01-10,8614.892797682905,base,base
2012-01-11,8632.705795984382,base,base
2012-01-12,8666.843903680377,base,base
2012-01-13,8635.672599026786,base,base
2012-01-17,8714.33903561827,base,lever
2012-01-18,9042.403171040414,lever,lever
2012-01-19,9223.413787733281,lever,lever
2012-01-20,9182.575467532119,lever,lever
2012-01-23,9181.472465440811,lever,lever
2012-01-24,9130.693172776955,lever,lever
2012-01-25,9479.511604021542,lever,lever
2012-01-26,9379.055356326047,lever,lever
2012-01-27,9471.775306823283,lever,lever
2012-01-30,9487.223316233427,lever,lever
2012-01-31,9520.349924222704,lever,lever
2012-02-01,9754.343844384772,lever,lever
2012-02-02,9854.798763162084,lever,lever
2012-02-03,10246.658860954087,lever,lever
2012-02-06,10236.718552950484,lever,lever
2012-02-07,10280.864550507391,lever,lever
2012-02-08,10451.957450805756,lever,lever
2012-02-09,10683.765965017032,lever,lever
2012-02-10,10455.263799243317,lever,lever
2012-02-13,10736.749932945322,lever,lever
2012-02-14,10830.572885533868,lever,lever
2012-02-15,10588.821405482626,lever,lever
2012-02-16,11031.45880256121,lever,lever
2012-02-17,10937.639836727212,lever,lever
2012-02-21,11030.359787224448,lever,lever
2012-02-22,10884.65520433983,lever,lever
2012-02-23,11091.054138446443,lever,lever
2012-02-24,11199.24402550383,lever,lever
2012-02-27,11253.330995523429,lever,lever
2012-02-28,11589.984509727245,lever,lever
2012-02-29,11437.670552262958,lever,lever
2012-03-01,11715.825088081938,lever,lever
2012-03-02,11680.501113878228,lever,lever
2012-03-05,11316.236666600771,lever,lever
2012-03-06,10991.722819992265,lever,lever
2012-03-07,11241.187341173576,lever,lever
2012-03-08,11597.71881354823,lever,lever
2012-03-09,11737.889116662662,lever,lever
2012-03-12,11756.666730578558,lever,lever
2012-03-13,12418.951711582195,lever,lever
2012-03-14,12558.020341523497,lever,lever
2012-03-15,12654.04796937648,lever,lever
2012-03-16,12626.456970075571,lever,lever
2012-03-19,12901.307815293354,lever,lever
2012-03-20,12971.945132355313,lever,lever
2012-03-21,12967.535781826444,lever,lever
2012-03-22,12889.165489861682,lever,lever
2012-03-23,12871.509482891646,lever,lever
2012-03-26,13543.734771898882,lever,lever
2012-03-27,13595.595803963131,lever,lever
2012-03-28,13436.650544769169,lever,lever
2012-03-29,13298.679601246444,lever,lever
2012-03-30,13205.959650749208,lever,lever
2012-04-02,13608.83980256793,lever,lever
2012-04-03,13609.964067350154,lever,lever
2012-04-04,13054.747366458047,lever,lever
2012-04-05,13293.168577544446,lever,lever
2012-04-09,12987.416397833647,lever,lever
2012-04-10,12360.439444015534,lever,lever
2012-04-11,12539.26399029852,lever,lever
2012-04-12,12959.801478005458,lever,lever
2012-04-13,12373.684771538516,lever,lever
2012-04-16,11984.048618324592,lever,lever
2012-04-17,12690.478932426044,lever,lever
2012-04-18,12597.761639765171,lever,lever
2012-04-19,12190.449545808478,lever,lever
2012-04-20,12059.093956997242,lever,lever
2012-04-23,11755.566386323613,lever,lever
2012-04-24,11548.043851893866,lever,lever
2012-04-25,12465.303048862626,lever,lever
2012-04-26,12688.276914997972,lever,lever
2012-04-27,12905.71583690404,lever,lever
2012-04-30,12637.497622334116,lever,lever
2012-05-01,12709.255217423757,lever,lever
2012-05-02,12793.139190926882,lever,lever
2012-05-03,12395.770062810157,lever,lever
2012-05-04,11486.223906971465,lever,lever
2012-05-07,11502.776911850191,lever,lever
2012-05-08,11375.851936258741,lever,lever
2012-05-09,11312.926331408666,lever,lever
2012-05-10,11197.022074303028,lever,lever
2012-05-11,11186.001355817216,lever,lever
2012-05-14,10876.923558355213,lever,lever
2012-05-15,10781.995610298085,lever,lever
2012-05-16,10547.983085281465,lever,lever
2012-05-17,9898.946089637177,lever,lever
2012-05-18,9501.574303684087,lever,lever
2012-05-21,10300.743837596418,lever,lever
2012-05-22,10263.209872455544,lever,lever
2012-05-23,10320.601197535432,lever,lever
2012-05-24,10135.16196100005,lever,lever
2012-05-25,10077.770635920162,lever,lever
2012-05-29,10453.059123978886,lever,lever
2012-05-30,10199.186581186888,lever,lever
2012-05-31,10053.484656138635,lever,lever
2012-06-01,9263.149770302234,lever,lever
2012-06-04,9461.83632773787,lever,lever
2012-06-05,9592.089578916888,lever,lever
2012-06-06,10247.76119858631,lever,lever
2012-06-07,10132.958614653799,lever,lever
2012-06-08,10430.995759857256,lever,lever
2012-06-11,9932.068710871908,lever,lever
2012-06-12,10245.557852240056,lever,lever
2012-06-13,10044.645356849067,lever,lever
2012-06-14,10157.244594435324,lever,lever
2012-06-15,10532.53374695314,lever,lever
2012-06-18,10804.07890819245,lever,lever
2012-06-19,11159.512029689433,lever,lever
2012-06-20,11199.244025503833,lever,lever
2012-06-21,10360.33983794074,lever,lever
2012-06-22,10682.66562076209,lever,lever
2012-06-25,10049.074641150673,lever,lever
2012-06-26,10243.330585366522,lever,lever
2012-06-27,10430.995759857255,lever,lever
2012-06-28,10055.687338025797,lever,lever
2012-06-29,11038.073492813613,lever,lever
2012-07-02,11126.384092781978,lever,lever
2012-07-03,11391.297952291614,lever,lever
2012-07-05,11431.036592696924,lever,lever
2012-07-06,10980.682832192817,lever,lever
2012-07-09,10943.14820259285,lever,lever
2012-07-10,10607.599683857617,lever,lever
2012-07-11,10461.89576543209,lever,lever
2012-07-12,10159.44860524067,lever,lever
2012-07-13,10600.964395373394,lever,lever
2012-07-16,10521.49110131732,lever,lever
2012-07-17,10682.66562076209,lever,lever
2012-07-18,11117.550109165139,lever,lever
2012-07-19,11479.611210096342,lever,lever
2012-07-20,11038.07349281361,lever,lever
2012-07-23,10629.682981751981,lever,lever
2012-07-24,10386.830492986703,lever,lever
2012-07-25,10155.041912548162,lever,lever
2012-07-26,10552.41236958307,lever,lever
2012-07-27,11351.560640804482,lever,lever
2012-07-30,11283.129327925139,lever,lever
2012-07-31,11289.742024800262,lever,lever
2012-08-01,11179.370054087538,lever,lever
2012-08-02,11062.360801513318,lever,lever
2012-08-03,11691.543095054956,lever,lever
2012-08-06,11954.252943759248,lever,lever
2012-08-07,12250.063486548263,lever,lever
2012-08-08,12230.186857295605,lever,lever
2012-08-09,12333.947460051386,lever,lever
2012-08-10,12384.729410551608,lever,lever
2012-08-13,12459.792025160628,lever,lever
2012-08-14,12477.445374294297,lever,lever
2012-08-15,12565.758632099025,lever,lever
2012-08-16,13016.110399225858,lever,lever
2012-08-17,13194.918998490655,lever,lever
2012-08-20,13245.698291154511,lever,lever
2012-08-21,13093.380346935679,lever,lever
2012-08-22,13234.656309977783,lever,lever
2012-08-23,12941.045126780476,lever,lever
2012-08-24,13170.629031954582,lever,lever
2012-08-27,13234.656309977785,lever,lever
2012-08-28,13232.447647958803,lever,lever
2012-08-29,13236.859656324039,lever,lever
2012-08-30,12832.875173495824,lever,lever
2012-08-31,13106.625674458663,lever,lever
2012-09-04,13051.419755329565,lever,lever
2012-09-05,12991.824419444332,lever,lever
2012-09-06,13850.589953700986,lever,lever
2012-09-07,13790.976012961202,lever,lever
2012-09-10,13283.229598459024,lever,lever
2012-09-11,13225.838937838227,lever,lever
2012-09-12,13340.621587998003,lever,lever
2012-09-13,13872.651324445344,lever,lever
2012-09-14,14228.082452565053,lever,lever
2012-09-17,14254.574436529198,lever,lever
2012-09-18,14281.063762656977,lever,lever
2012-09-19,14375.987059500467,lever,lever
2012-09-20,14342.88370757938,lever,lever
2012-09-21,14342.88370757938,lever,lever
2012-09-24,14077.969183610654,lever,lever
2012-09-25,13512.813503633126,lever,lever
2012-09-26,13157.38503334978,lever,lever
2012-09-27,13715.93067428855,lever,lever
2012-09-28,13386.995516887531,lever,lever
2012-10-01,13329.576948984906,lever,lever
2012-10-02,13415.686860443382,lever,lever
2012-10-03,13669.558074317198,lever,lever
2012-10-04,13828.509978102073,lever,lever
2012-10-05,13590.083451342945,lever,lever
2012-10-08,13230.248288367093,lever,lever
2012-10-09,12550.305971475242,lever,lever
2012-10-10,12397.97075132004,lever,lever
2012-10-11,12287.602767361863,lever,lever
2012-10-12,12285.39410534288,lever,lever
2012-10-15,12530.429342222586,lever,lever
2012-10-16,13075.70573511109,lever,lever
2012-10-17,13035.96709470578,lever,lever
2012-10-18,12590.045940798733,lever,lever
2012-10-19,11680.501113878223,lever,lever
2012-10-22,11863.736339608258,lever,lever
2012-10-23,11512.713233099237,lever,lever
2012-10-24,11397.927925103095,lever,lever
2012-10-25,11397.927925103095,lever,lever
2012-10-26,11517.146504155387,lever,lever
2012-10-31,11294.17130910186,lever,base
2012-11-01,11431.243332867158,base,base
2012-11-02,11309.763412265844,base,base
2012-11-05,11384.387610907434,base,base
2012-11-06,11405.209315898148,base,base
2012-11-07,11136.219924146371,base,base
2012-11-08,10960.943465120661,base,base
2012-11-09,11007.799931483694,base,base
2012-11-12,11006.063982964215,base,base
2012-11-13,10929.704580206455,base,base
2012-11-14,10801.283843140467,base,base
2012-11-15,10764.837857071136,base,base
2012-11-16,10811.69506783748,base,base
2012-11-19,11068.542497195938,base,base
2012-11-20,11072.009183411725,base,base
2012-11-21,11094.572047745089,base,base
2012-11-23,11262.907690306125,base,base
2012-11-26,11311.502338398568,base,base
2012-11-27,11273.320403809757,base,base
2012-11-28,11370.50076715492,base,base
2012-11-29,11438.184149331837,base,base
2012-11-30,11419.094670844052,base,base
2012-12-03,11396.537017333862,base,base
2012-12-04,11389.590245642707,base,base
2012-12-05,11262.907690306127,base,base
2012-12-06,11335.793707218309,base,base
2012-12-07,11268.115535864563,base,base
2012-12-10,11301.089624894938,base,base
2012-12-11,11448.596862835471,base,base
2012-12-12,11424.306238419043,base,base
2012-12-13,11334.059991908764,base,base
2012-12-14,11226.460959833488,base,base
2012-12-17,11375.70935711667,base,base
2012-12-18,11549.24837881628,base,base
2012-12-19,11498.926715044083,base,base
2012-12-20,11498.926715044083,base,base
2012-12-21,11377.986486842692,base,base
2012-12-24,11355.30228476976,base,base
2012-12-26,11255.833625648922,base,base
2012-12-27,11238.381090040355,base,base
2012-12-28,11130.189512930128,base,base
2012-12-31,11365.77157292497,base,base
2013-01-02,11727.008911688261,base,lever
2013-01-03,11534.010964173056,lever,lever
2013-01-04,11420.292095253633,lever,lever
2013-01-07,11432.697111099198,lever,lever
2013-01-08,11366.514621383287,lever,lever
2013-01-09,11482.32464288354,lever,lever
2013-01-10,11684.959817433324,lever,lever
2013-01-11,11728.372393958089,lever,lever
2013-01-14,11577.428519632536,lever,lever
2013-01-15,11405.799661028273,lever,lever
2013-01-16,11534.010964173054,lever,lever
2013-01-17,11711.834862298028,lever,lever
2013-01-18,11645.673533054662,lever,lever
2013-01-22,11693.236051665433,lever,lever
2013-01-23,11883.464965635972,lever,lever
2013-01-24,11409.949603114283,lever,lever
2013-01-25,11579.491043338754,lever,lever
2013-01-28,11662.21106471473,lever,lever
2013-01-29,11662.21106471473,lever,lever
2013-01-30,11598.111014443894,lever,lever
2013-01-31,11523.670961501062,lever,lever
2013-02-01,11902.066265735928,lever,lever
2013-02-04,11296.225755260144,lever,lever
2013-02-05,11792.489870500434,lever,lever
2013-02-06,11682.892314792398,lever,lever
2013-02-07,11711.834862298028,lever,lever
2013-02-08,12067.497595352123,lever,lever
2013-02-11,12063.350142733476,lever,lever
2013-02-12,11922.748760547278,lever,lever
2013-02-13,12061.287619027265,lever,lever
2013-02-14,12036.475097868775,lever,lever
2013-02-15,11933.088763219277,lever,lever
2013-02-19,12193.631437986545,lever,lever
2013-02-20,11637.396054088878,lever,lever
2013-02-21,11259.004484055049,lever,lever
2013-02-22,11589.834780211786,lever,lever
2013-02-25,11157.666981041291,lever,lever
2013-02-26,11292.07581317414,lever,lever
2013-02-27,11635.33104091531,lever,lever
2013-02-28,11591.898548651678,lever,lever
2013-03-01,11711.83486229803,lever,lever
2013-03-04,11862.778736623584,lever,lever
2013-03-05,12383.856617756046,lever,lever
2013-03-06,12305.287783199754,lever,lever
2013-03-07,12412.819081000542,lever,lever
2013-03-08,12427.292844220716,lever,lever
2013-03-11,12555.48672109399,lever,lever
2013-03-12,12402.479078328546,lever,lever
2013-03-13,12363.194038683561,lever,lever
2013-03-14,12489.324147116946,lever,lever
2013-03-15,12371.450357176804,lever,lever
2013-03-18,12286.667812094618,lever,lever
2013-03-19,12237.042769777636,lever,lever
2013-03-20,12470.702931278125,lever,lever
2013-03-21,12071.627621699266,lever,lever
2013-03-22,12404.54035730108,lever,lever
2013-03-25,12278.411493601378,lever,lever
2013-03-26,12466.576639132025,lever,lever
2013-03-27,12532.735478908033,lever,lever
2013-03-28,12605.110518677293,lever,lever
2013-04-01,12361.107865037446,lever,lever
2013-04-02,12640.264287241458,lever,lever
2013-04-03,12305.287783199754,lever,lever
2013-04-04,12311.480333253106,lever,lever
2013-04-05,12009.596318803036,lever,lever
2013-04-08,12193.631437986545,lever,lever
2013-04-09,12433.484149540389,lever,lever
2013-04-10,13161.344657841282,lever,lever
2013-04-11,13138.597149856361,lever,lever
2013-04-12,13124.123386636189,lever,lever
2013-04-15,12325.97401221215,lever,lever
2013-04-16,12840.836938085036,lever,lever
2013-04-17,12090.245103337049,lever,lever
2013-04-18,11567.088516960548,lever,lever
2013-04-19,12046.815100540774,lever,lever
2013-04-22,12416.949107347684,lever,lever
2013-04-23,12782.935661535947,lever,lever
2013-04-24,12751.925611389388,lever,lever
2013-04-25,12958.711972758854,lever,lever
2013-04-26,12849.11441705082,lever,lever
2013-04-29,13190.284715879554,lever,lever
2013-04-30,13479.788609157638,lever,lever
2013-05-01,13308.159750553375,lever,lever
2013-05-02,13789.955081508211,lever,lever
2013-05-03,14271.725517789464,lever,lever
2013-05-06,14455.758147505614,lever,lever
2013-05-07,14420.603134207768,lever,lever
2013-05-08,14646.006977215016,lever,lever
2013-05-09,14594.293271784562,lever,lever
2013-05-10,14842.429685972584,lever,lever
2013-05-13,14900.33345198903,lever,lever
2013-05-14,15119.522339736706,lever,lever
2013-05-15,15231.184908618312,lever,lever
2013-05-16,15175.346155775434,lever,lever
2013-05-17,15603.378949664073,lever,lever
2013-05-20,15533.075146736777,lever,lever
2013-05-21,15590.976423285867,lever,lever
2013-05-22,15210.498679605924,lever,lever
2013-05-23,15045.087265728593,lever,lever
2013-05-24,15036.80729729545,lever,lever
2013-05-28,15346.970035444983,lever,lever
2013-05-29,15115.37613185174,lever,lever
2013-05-30,15361.43881973044,lever,lever
2013-05-31,14923.08344944131,lever,lever
2013-06-03,15009.928518229706,lever,lever
2013-06-04,14784.544590961323,lever,lever
2013-06-05,14217.970449125338,lever,lever
2013-06-06,14391.66556563685,lever,lever
2013-06-07,14993.392231303322,lever,lever
2013-06-10,14999.584781356672,lever,lever
2013-06-11,14565.355703213645,lever,lever
2013-06-12,14060.815353741247,lever,lever
2013-06-13,14565.355703213643,lever,lever
2013-06-14,14308.944299527193,lever,lever
2013-06-17,14705.953351198803,lever,lever
2013-06-18,15053.342339488147,lever,lever
2013-06-19,14579.828221700134,lever,lever
2013-06-20,13504.601130316121,lever,lever
2013-06-21,13314.352300606717,lever,lever
2013-06-24,12902.87073044861,lever,lever
2013-06-25,13177.879700033978,lever,lever
2013-06-26,13537.67245943521,lever,lever
2013-06-27,13688.6200679618,lever,lever
2013-06-28,13725.8351154985,lever,lever
2013-07-01,14019.465300922686,lever,lever
2013-07-02,14025.676521981222,lever,lever
2013-07-03,14215.90668068544,lever,lever
2013-07-05,14530.199445182112,lever,lever
2013-07-08,14577.759474325525,lever,lever
2013-07-09,14844.512125417652,lever,lever
2013-07-10,15094.711063311886,lever,lever
2013-07-11,16035.549238301917,lever,lever
2013-07-12,16203.026910086499,lever,lever
2013-07-15,16329.158263253561,lever,lever
2013-07-16,16265.061947183764,lever,lever
2013-07-17,16380.849563477792,lever,lever
2013-07-18,16260.934410303982,lever,lever
2013-07-19,15766.730329302543,lever,lever
2013-07-22,15880.45666662404,lever,lever
2013-07-23,15526.878862482381,lever,lever
2013-07-24,15673.67154998825,lever,lever
2013-07-25,15956.961732740441,lever,lever
2013-07-26,16221.64812592532,lever,lever
2013-07-29,16147.208072982488,lever,lever
2013-07-30,16387.05953980265,lever,lever
2013-07-31,16490.44462971847,lever,lever
2013-08-01,16992.921210750977,lever,lever
2013-08-02,17276.208904035808,lever,lever
2013-08-05,17313.43141997458,lever,lever
2013-08-06,17005.328716063897,lever,lever
2013-08-07,16908.139910402464,lever,lever
2013-08-08,17133.52259293717,lever,lever
2013-08-09,16949.4912079547,lever,lever
2013-08-12,17054.953758380878,lever,lever
2013-08-13,17338.24269639939,lever,lever
2013-08-14,17145.928853516416,lever,lever
2013-08-15,16285.743197261432,lever,lever
2013-08-16,16227.840675978665,lever,lever
2013-08-19,16163.739380974152,lever,lever
2013-08-20,16384.995771362755,lever,lever
2013-08-21,16221.648125925314,lever,lever
2013-08-22,16684.825975242366,lever,lever
2013-08-23,17036.335032009418,lever,lever
2013-08-26,17050.807550495912,lever,lever
2013-08-27,15977.645472285469,lever,lever
2013-08-28,16184.428099453899,lever,lever
2013-08-29,16519.40709296296,lever,lever
2013-08-30,16211.305633785958,lever,lever
2013-09-03,16478.03587967186,lever,lever
2013-09-04,17015.67245293693,lever,lever
2013-09-05,17090.111261146085,lever,lever
2013-09-06,17152.142564042315,lever,lever
2013-09-09,17755.918061344528,lever,lever
2013-09-10,18024.734480876545,lever,lever
2013-09-11,17933.760630474688,lever,lever
2013-09-12,17853.10811173964,lever,lever
2013-09-13,17911.013122489763,lever,lever
2013-09-16,17760.066758696852,lever,lever
2013-09-17,18115.709576012083,lever,lever
2013-09-18,18781.537536683067,lever,lever
2013-09-19,18897.325152977093,lever,lever
2013-09-20,18690.563686281206,lever,lever
2013-09-23,18585.09615692031,lever,lever
2013-09-24,18589.22618326745,lever,lever
2013-09-25,18413.469787783404,lever,lever
2013-09-26,18835.293850080863,lever,lever
2013-09-27,18746.3775444505,lever,lever
2013-09-30,18628.5311386513,lever,lever
2013-10-01,19186.82282258678,lever,lever
2013-10-02,19151.67154348997,lever,lever
2013-10-03,18485.842338085306,lever,lever
2013-10-04,18961.422713780565,lever,lever
2013-10-07,18492.05729334488,lever,lever
2013-10-08,17445.750344260272,lever,lever
2013-10-09,17253.46139605088,lever,lever
2013-10-10,18349.370982246244,lever,lever
2013-10-11,18762.918810311596,lever,lever
2013-10-14,19151.671543489967,lever,lever
2013-10-15,18946.953929495106,lever,lever
2013-10-16,19594.158184859913,lever,lever
2013-10-17,19910.53836773638,lever,lever
2013-10-18,20894.789119251174,lever,lever
2013-10-21,21014.729167098565,lever,lever
2013-10-22,21087.093004264712,lever,lever
2013-10-23,20747.9727818054,lever,lever
2013-10-24,21006.444219730707,lever,lever
2013-10-25,21426.21322672403,lever,lever
2013-10-28,21469.63451638455,lever,lever
2013-10-29,21573.022095767727,lever,lever
2013-10-30,21504.78081654664,lever,lever
2013-10-31,21366.244447534013,lever,lever
2013-11-01,21355.89822119362,lever,lever
2013-11-04,21459.303226848304,lever,lever
2013-11-05,21550.275832516483,lever,lever
2013-11-06,21513.05082711035,lever,lever
2013-11-07,20319.95616945459,lever,lever
2013-11-08,21122.25673069831,lever,lever
2013-11-11,21020.92296188559,lever,lever
2013-11-12,21124.32298860556,lever,lever
2013-11-13,21881.126044412078,lever,lever
2013-11-14,22050.66623990287,lever,lever
2013-11-15,22203.696287874536,lever,lever
2013-11-18,21589.55962742778,lever,lever
2013-11-19,21376.58320547232,lever,lever
2013-11-20,21227.70309958666,lever,lever
2013-11-21,21876.97859179343,lever,lever
2013-11-22,22222.295098507133,lever,lever
2013-11-25,22369.103967550833,lever,lever
2013-11-26,22739.245442759813,lever,lever
2013-11-27,23194.153281513154,lever,lever
2013-11-29,23574.616088388946,lever,lever
2013-12-02,23427.802240410532,lever,lever
2013-12-03,23359.575897993596,lever,lever
2013-12-04,23419.542187716255,lever,lever
2013-12-05,23347.17337161539,lever,lever
2013-12-06,23828.962478901827,lever,lever
2013-12-09,24114.315185360225,lever,lever
2013-12-10,24070.883937830273,lever,lever
2013-12-11,23171.411997196625,lever,lever
2013-12-12,22983.248096399657,lever,lever
2013-12-13,22873.656764360017,lever,lever
2013-12-16,23266.514629211943,lever,lever
2013-12-17,23119.72318643975,lever,lever
2013-12-18,23917.87629506483,lever,lever
2013-12-19,23702.828636267404,lever,lever
2013-12-20,24416.202934011333,lever,lever
2013-12-23,25206.09598994213,lever,lever
2013-12-24,25241.254737441013,lever,lever
2013-12-26,25487.29875431453,lever,lever
2013-12-27,25301.20111142481,lever,lever
2013-12-30,25168.88094240543,lever,lever
2013-12-31,25663.07008660272,lever,lever
2014-01-02,25063.414657778212,lever,lever
2014-01-03,24517.51429761783,lever,lever
2014-01-06,24256.976601785278,lever,lever
2014-01-07,24885.587025452205,lever,lever
2014-01-08,25071.689647276642,lever,lever
2014-01-09,24813.21571988398,lever,lever
2014-01-10,25061.345910403612,lever,lever
2014-01-13,23946.813863635747,lever,lever
2014-01-14,25317.758558823738,lever,lever
2014-01-15,25909.124061345672,lever,lever
2014-01-16,25962.901535216017,lever,lever
2014-01-17,25501.787454338857,lever,lever
2014-01-21,26072.502825125088,lever,lever
2014-01-22,26314.409347249388,lever,lever
2014-01-23,25998.05281431282,lever,lever
2014-01-24,24457.550497362532,lever,lever
2014-01-27,23746.24494699321,lever,lever
2014-01-28,23737.969957494784,lever,lever
2014-01-29,22989.444380654048,lever,lever
2014-01-30,24201.15776468127,lever,lever
2014-01-31,24031.60014291897,lever,lever
2014-02-03,22439.421462548602,lever,lever
2014-02-04,22877.77932230509,lever,lever
2014-02-05,22666.86915825688,lever,lever
2014-02-06,23535.329804010293,lever,lever
2014-02-07,24784.273172378365,lever,lever
2014-02-10,25239.168563794916,lever,lever
2014-02-11,26103.501672668543,lever,lever
2014-02-12,26227.56178899364,lever,lever
2014-02-13,26901.649802358905,lever,lever
2014-02-14,26980.239797387738,lever,lever
2014-02-18,27402.06261495152,lever,lever
2014-02-19,26802.39722825758,lever,lever
2014-02-20,27191.159919305384,lever,lever
2014-02-21,27050.529908244567,lever,lever
2014-02-24,27526.13019967869,lever,lever
2014-02-25,27426.877625577366,lever,lever
2014-02-26,27335.882614702965,lever,lever
2014-02-27,27873.517943234354,lever,lever
2014-02-28,27732.89789004297,lever,lever
2014-03-03,27124.97494012211,lever,lever
